point_time,point_val,Batch_ID
2024-01-15 21:48:13.030879,8.44,BATCH-20240115-056
2024-01-15 21:48:13.030879,7.42,BATCH-20240115-135
2024-01-16 21:48:13.030879,7.87,BATCH-20240116-860
2024-01-17 21:48:13.030879,8.10,BATCH-20240117-544
2024-01-23 21:48:13.030879,7.40,BATCH-20240123-613
2024-01-23 21:48:13.030879,8.23,BATCH-20240123-739
2024-01-24 21:48:13.030879,7.55,BATCH-20240124-669
2024-01-24 21:48:13.030879,7.57,BATCH-20240124-954
2024-01-24 21:48:13.030879,7.69,BATCH-20240124-947
2024-01-25 21:48:13.030879,7.35,BATCH-20240125-968
2024-01-25 21:48:13.030879,7.27,BATCH-20240125-565
2024-01-25 21:48:13.030879,8.22,BATCH-20240125-687
2024-01-26 21:48:13.030879,7.82,BATCH-20240126-598
2024-01-26 21:48:13.030879,8.25,BATCH-20240126-462
2024-01-26 21:48:13.030879,7.77,BATCH-20240126-610
2024-01-27 21:48:13.030879,7.31,BATCH-20240127-081
2024-01-27 21:48:13.030879,7.98,BATCH-20240127-268
2024-01-27 21:48:13.030879,7.51,BATCH-20240127-986
2024-01-27 21:48:13.030879,7.61,BATCH-20240127-919
2024-01-29 21:48:13.030879,7.64,BATCH-20240129-014
2024-01-29 21:48:13.030879,8.07,BATCH-20240129-435
2024-01-29 21:48:13.030879,8.18,BATCH-20240129-542
2024-01-30 21:48:13.030879,8.45,BATCH-20240130-011
2024-01-30 21:48:13.030879,7.92,BATCH-20240130-447
2024-01-31 21:48:13.030879,7.83,BATCH-20240131-411
2024-02-02 21:48:13.030879,7.89,BATCH-20240202-980
2024-02-03 21:48:13.030879,7.57,BATCH-20240203-439
2024-02-03 21:48:13.030879,7.66,BATCH-20240203-240
2024-02-03 21:48:13.030879,7.80,BATCH-20240203-200
2024-02-05 21:48:13.030879,8.57,BATCH-20240205-799
2024-02-06 21:48:13.030879,7.78,BATCH-20240206-953
2024-02-06 21:48:13.030879,7.71,BATCH-20240206-299
2024-02-06 21:48:13.030879,7.82,BATCH-20240206-140
2024-02-06 21:48:13.030879,7.92,BATCH-20240206-324
2024-02-08 21:48:13.030879,7.82,BATCH-20240208-859
2024-02-09 21:48:13.030879,7.86,BATCH-20240209-699
2024-02-09 21:48:13.030879,7.47,BATCH-20240209-235
2024-02-10 21:48:13.030879,7.45,BATCH-20240210-127
2024-02-11 21:48:13.030879,7.21,BATCH-20240211-927
2024-02-14 21:48:13.030879,7.56,BATCH-20240214-198
2024-02-14 21:48:13.030879,7.30,BATCH-20240214-567
2024-02-14 21:48:13.030879,7.54,BATCH-20240214-734
2024-02-16 21:48:13.030879,7.77,BATCH-20240216-049
2024-02-18 21:48:13.030879,7.13,BATCH-20240218-451
2024-02-21 21:48:13.030879,7.72,BATCH-20240221-328
2024-02-22 21:48:13.030879,7.86,BATCH-20240222-554
2024-02-23 21:48:13.030879,7.87,BATCH-20240223-665
2024-02-24 21:48:13.030879,7.58,BATCH-20240224-606
2024-02-25 21:48:13.030879,8.25,BATCH-20240225-277
2024-02-25 21:48:13.030879,7.69,BATCH-20240225-161
2024-02-26 21:48:13.030879,7.25,BATCH-20240226-861
2024-02-26 21:48:13.030879,7.67,BATCH-20240226-162
2024-02-27 21:48:13.030879,8.05,BATCH-20240227-328
2024-02-27 21:48:13.030879,8.08,BATCH-20240227-647
2024-02-27 21:48:13.030879,7.34,BATCH-20240227-940
2024-02-28 21:48:13.030879,7.28,BATCH-20240228-208
2024-02-28 21:48:13.030879,6.84,BATCH-20240228-212
2024-02-28 21:48:13.030879,7.64,BATCH-20240228-180
2024-02-29 21:48:13.030879,7.68,BATCH-20240229-623
2024-02-29 21:48:13.030879,8.50,BATCH-20240229-080
2024-03-01 21:48:13.030879,7.47,BATCH-20240301-734
2024-03-01 21:48:13.030879,7.54,BATCH-20240301-598
2024-03-02 21:48:13.030879,7.69,BATCH-20240302-261
2024-03-02 21:48:13.030879,8.16,BATCH-20240302-383
2024-03-04 21:48:13.030879,6.93,BATCH-20240304-157
2024-03-04 21:48:13.030879,7.17,BATCH-20240304-697
