point_time,point_val,Batch_ID
2024-01-15 21:48:13.132928,7.643,BATCH-20240115-394
2024-01-15 21:48:13.132928,7.443,BATCH-20240115-040
2024-01-17 21:48:13.132928,7.577,BATCH-20240117-919
2024-01-19 21:48:13.132928,7.820,BATCH-20240119-724
2024-01-20 21:48:13.132928,7.629,BATCH-20240120-187
2024-01-21 21:48:13.132928,8.041,BATCH-20240121-187
2024-01-23 21:48:13.132928,7.640,BATCH-20240123-037
2024-01-23 21:48:13.132928,8.058,BATCH-20240123-153
2024-01-23 21:48:13.132928,7.612,BATCH-20240123-652
2024-01-26 21:48:13.132928,7.316,BATCH-20240126-148
2024-01-27 21:48:13.132928,7.860,BATCH-20240127-952
2024-01-27 21:48:13.132928,7.919,BATCH-20240127-176
2024-01-27 21:48:13.132928,7.615,BATCH-20240127-665
2024-01-28 21:48:13.132928,7.647,BATCH-20240128-936
2024-01-29 21:48:13.132928,7.759,BATCH-20240129-786
2024-01-29 21:48:13.132928,7.648,BATCH-20240129-220
2024-01-29 21:48:13.132928,7.956,BATCH-20240129-658
2024-01-29 21:48:13.132928,7.593,BATCH-20240129-739
2024-01-30 21:48:13.132928,7.862,BATCH-20240130-348
2024-01-31 21:48:13.132928,7.877,BATCH-20240131-431
2024-02-01 21:48:13.132928,7.368,BATCH-20240201-590
2024-02-01 21:48:13.132928,7.734,BATCH-20240201-354
2024-02-03 21:48:13.132928,8.025,BATCH-20240203-833
2024-02-03 21:48:13.132928,7.873,BATCH-20240203-242
2024-02-03 21:48:13.132928,7.661,BATCH-20240203-214
2024-02-04 21:48:13.132928,7.680,BATCH-20240204-162
2024-02-07 21:48:13.132928,7.879,BATCH-20240207-330
2024-02-08 21:48:13.132928,7.862,BATCH-20240208-981
2024-02-09 21:48:13.132928,7.987,BATCH-20240209-790
2024-02-09 21:48:13.132928,8.001,BATCH-20240209-615
2024-02-09 21:48:13.132928,7.960,BATCH-20240209-907
2024-02-10 21:48:13.132928,7.761,BATCH-20240210-341
2024-02-11 21:48:13.132928,7.907,BATCH-20240211-514
2024-02-11 21:48:13.132928,7.862,BATCH-20240211-540
2024-02-11 21:48:13.132928,7.930,BATCH-20240211-549
2024-02-11 21:48:13.132928,7.936,BATCH-20240211-161
2024-02-13 21:48:13.132928,7.946,BATCH-20240213-123
2024-02-14 21:48:13.132928,8.369,BATCH-20240214-183
2024-02-14 21:48:13.132928,8.296,BATCH-20240214-780
2024-02-15 21:48:13.132928,8.144,BATCH-20240215-448
2024-02-15 21:48:13.132928,7.848,BATCH-20240215-533
2024-02-16 21:48:13.132928,8.095,BATCH-20240216-895
2024-02-16 21:48:13.132928,8.190,BATCH-20240216-194
2024-02-17 21:48:13.132928,8.331,BATCH-20240217-810
2024-02-17 21:48:13.132928,8.180,BATCH-20240217-781
2024-02-19 21:48:13.132928,8.052,BATCH-20240219-615
2024-02-19 21:48:13.132928,8.107,BATCH-20240219-445
2024-02-20 21:48:13.132928,8.449,BATCH-20240220-493
2024-02-20 21:48:13.132928,8.229,BATCH-20240220-727
2024-02-22 21:48:13.132928,8.256,BATCH-20240222-125
2024-02-23 21:48:13.132928,8.242,BATCH-20240223-097
2024-02-25 21:48:13.132928,8.029,BATCH-20240225-487
2024-02-25 21:48:13.132928,8.336,BATCH-20240225-481
2024-02-25 21:48:13.132928,8.104,BATCH-20240225-768
2024-02-26 21:48:13.132928,8.064,BATCH-20240226-132
2024-02-26 21:48:13.132928,8.121,BATCH-20240226-071
2024-02-27 21:48:13.132928,8.248,BATCH-20240227-017
2024-02-27 21:48:13.132928,7.979,BATCH-20240227-280
2024-02-28 21:48:13.132928,8.192,BATCH-20240228-378
2024-02-28 21:48:13.132928,8.114,BATCH-20240228-125
2024-03-01 21:48:13.132928,8.498,BATCH-20240301-244
2024-03-03 21:48:13.132928,8.237,BATCH-20240303-883
2024-03-03 21:48:13.132928,8.090,BATCH-20240303-360
2024-03-04 21:48:13.132928,8.445,BATCH-20240304-408
2024-03-05 21:48:13.132928,8.456,BATCH-20240305-662
2024-03-06 21:48:13.132928,8.404,BATCH-20240306-682
2024-03-06 21:48:13.132928,8.147,BATCH-20240306-956
2024-03-08 21:48:13.132928,8.503,BATCH-20240308-387
2024-03-12 21:48:13.132928,8.582,BATCH-20240312-566
2024-03-12 21:48:13.132928,8.379,BATCH-20240312-109
2024-03-14 21:48:13.132928,8.411,BATCH-20240314-549
2024-03-16 21:48:13.132928,8.488,BATCH-20240316-633
2024-03-17 21:48:13.132928,8.643,BATCH-20240317-404
2024-03-18 21:48:13.132928,8.165,BATCH-20240318-112
2024-03-18 21:48:13.132928,8.436,BATCH-20240318-343
2024-03-19 21:48:13.132928,8.591,BATCH-20240319-675
2024-03-19 21:48:13.132928,8.339,BATCH-20240319-479
2024-03-20 21:48:13.132928,8.432,BATCH-20240320-478
2024-03-20 21:48:13.132928,8.278,BATCH-20240320-466
2024-03-20 21:48:13.132928,8.490,BATCH-20240320-839
2024-03-22 21:48:13.132928,8.630,BATCH-20240322-642
2024-03-24 21:48:13.132928,8.120,BATCH-20240324-057
2024-03-24 21:48:13.132928,8.598,BATCH-20240324-744
2024-03-24 21:48:13.132928,8.290,BATCH-20240324-827
2024-03-25 21:48:13.132928,8.310,BATCH-20240325-879
2024-03-26 21:48:13.132928,8.817,BATCH-20240326-664
2024-03-26 21:48:13.132928,8.494,BATCH-20240326-224
2024-03-27 21:48:13.132928,8.699,BATCH-20240327-014
2024-03-28 21:48:13.132928,8.776,BATCH-20240328-279
2024-03-28 21:48:13.132928,8.859,BATCH-20240328-056
2024-03-28 21:48:13.132928,8.621,BATCH-20240328-334
2024-03-30 21:48:13.132928,8.821,BATCH-20240330-807
2024-03-30 21:48:13.132928,8.655,BATCH-20240330-547
2024-03-31 21:48:13.132928,8.579,BATCH-20240331-116
2024-03-31 21:48:13.132928,8.772,BATCH-20240331-724
2024-04-02 21:48:13.132928,8.851,BATCH-20240402-365
2024-04-03 21:48:13.132928,8.676,BATCH-20240403-559
2024-04-07 21:48:13.132928,8.907,BATCH-20240407-633
2024-04-09 21:48:13.132928,8.917,BATCH-20240409-745
2024-04-09 21:48:13.132928,8.518,BATCH-20240409-355
2024-04-09 21:48:13.132928,8.586,BATCH-20240409-561
2024-04-10 21:48:13.132928,8.733,BATCH-20240410-037
2024-04-12 21:48:13.132928,8.986,BATCH-20240412-996
2024-04-13 21:48:13.132928,8.752,BATCH-20240413-385
2024-04-13 21:48:13.132928,8.519,BATCH-20240413-033
2024-04-14 21:48:13.132928,8.797,BATCH-20240414-020
2024-04-15 21:48:13.132928,8.669,BATCH-20240415-451
2024-04-17 21:48:13.132928,8.663,BATCH-20240417-335
2024-04-18 21:48:13.132928,8.702,BATCH-20240418-456
2024-04-19 21:48:13.132928,9.190,BATCH-20240419-571
2024-04-19 21:48:13.132928,8.874,BATCH-20240419-547
2024-04-21 21:48:13.132928,9.054,BATCH-20240421-781
2024-04-22 21:48:13.132928,8.881,BATCH-20240422-212
2024-04-22 21:48:13.132928,8.907,BATCH-20240422-792
2024-04-22 21:48:13.132928,8.713,BATCH-20240422-217
2024-04-22 21:48:13.132928,8.911,BATCH-20240422-059
2024-04-23 21:48:13.132928,8.752,BATCH-20240423-500
2024-04-23 21:48:13.132928,8.700,BATCH-20240423-178
2024-04-23 21:48:13.132928,8.875,BATCH-20240423-175
2024-04-24 21:48:13.132928,9.280,BATCH-20240424-825
2024-04-26 21:48:13.132928,9.298,BATCH-20240426-656
2024-04-28 21:48:13.132928,9.034,BATCH-20240428-706
2024-04-28 21:48:13.132928,9.194,BATCH-20240428-360
2024-04-28 21:48:13.132928,8.995,BATCH-20240428-347
2024-04-29 21:48:13.132928,9.285,BATCH-20240429-094
2024-04-30 21:48:13.132928,9.131,BATCH-20240430-393
2024-04-30 21:48:13.132928,9.030,BATCH-20240430-551
2024-05-01 21:48:13.132928,9.199,BATCH-20240501-480
2024-05-01 21:48:13.132928,9.119,BATCH-20240501-470
2024-05-01 21:48:13.132928,9.139,BATCH-20240501-805
2024-05-01 21:48:13.132928,9.083,BATCH-20240501-038
2024-05-01 21:48:13.132928,9.143,BATCH-20240501-025
2024-05-01 21:48:13.132928,9.159,BATCH-20240501-857
2024-05-02 21:48:13.132928,9.392,BATCH-20240502-382
2024-05-03 21:48:13.132928,9.115,BATCH-20240503-916
2024-05-03 21:48:13.132928,9.007,BATCH-20240503-174
2024-05-04 21:48:13.132928,9.379,BATCH-20240504-511
2024-05-07 21:48:13.132928,9.179,BATCH-20240507-804
2024-05-08 21:48:13.132928,9.292,BATCH-20240508-081
2024-05-09 21:48:13.132928,9.210,BATCH-20240509-796
2024-05-09 21:48:13.132928,9.116,BATCH-20240509-485
2024-05-11 21:48:13.132928,8.746,BATCH-20240511-838
2024-05-11 21:48:13.132928,9.093,BATCH-20240511-965
2024-05-12 21:48:13.132928,9.248,BATCH-20240512-927
2024-05-15 21:48:13.132928,9.455,BATCH-20240515-519
2024-05-16 21:48:13.132928,9.271,BATCH-20240516-805
2024-05-16 21:48:13.132928,9.353,BATCH-20240516-329
2024-05-16 21:48:13.132928,9.139,BATCH-20240516-877
2024-05-17 21:48:13.132928,9.307,BATCH-20240517-549
2024-05-17 21:48:13.132928,9.248,BATCH-20240517-752
2024-05-18 21:48:13.132928,9.208,BATCH-20240518-565
2024-05-18 21:48:13.132928,9.533,BATCH-20240518-811
2024-05-19 21:48:13.132928,9.282,BATCH-20240519-217
2024-05-21 21:48:13.132928,9.412,BATCH-20240521-048
2024-05-21 21:48:13.132928,9.410,BATCH-20240521-461
2024-05-25 21:48:13.132928,9.389,BATCH-20240525-668
2024-05-25 21:48:13.132928,9.292,BATCH-20240525-135
2024-05-25 21:48:13.132928,9.447,BATCH-20240525-940
2024-05-26 21:48:13.132928,9.354,BATCH-20240526-498
2024-05-26 21:48:13.132928,9.477,BATCH-20240526-410
2024-05-26 21:48:13.132928,9.483,BATCH-20240526-091
2024-05-27 21:48:13.132928,9.466,BATCH-20240527-501
2024-05-28 21:48:13.132928,9.352,BATCH-20240528-266
2024-05-28 21:48:13.132928,9.446,BATCH-20240528-740
2024-05-29 21:48:13.132928,9.549,BATCH-20240529-491
2024-05-30 21:48:13.132928,9.521,BATCH-20240530-687
2024-05-30 21:48:13.132928,9.633,BATCH-20240530-702
2024-05-31 21:48:13.132928,9.424,BATCH-20240531-282
2024-05-31 21:48:13.132928,9.554,BATCH-20240531-910
2024-06-01 21:48:13.132928,9.627,BATCH-20240601-348
2024-06-01 21:48:13.132928,9.409,BATCH-20240601-270
2024-06-01 21:48:13.132928,9.557,BATCH-20240601-612
2024-06-07 21:48:13.132928,9.612,BATCH-20240607-457
2024-06-08 21:48:13.132928,9.221,BATCH-20240608-932
2024-06-08 21:48:13.132928,9.572,BATCH-20240608-457
2024-06-10 21:48:13.132928,9.579,BATCH-20240610-056
2024-06-10 21:48:13.132928,9.765,BATCH-20240610-760
2024-06-13 21:48:13.132928,9.302,BATCH-20240613-763
2024-06-13 21:48:13.132928,9.587,BATCH-20240613-473
2024-06-13 21:48:13.132928,9.861,BATCH-20240613-110
2024-06-14 21:48:13.132928,9.400,BATCH-20240614-835
2024-06-14 21:48:13.132928,9.695,BATCH-20240614-832
2024-06-15 21:48:13.132928,9.691,BATCH-20240615-187
2024-06-16 21:48:13.132928,9.527,BATCH-20240616-761
2024-06-16 21:48:13.132928,9.734,BATCH-20240616-895
2024-06-17 21:48:13.132928,9.641,BATCH-20240617-560
2024-06-18 21:48:13.132928,9.833,BATCH-20240618-662
2024-06-18 21:48:13.132928,9.729,BATCH-20240618-554
