point_time,point_val,Batch_ID
2024-05-13 21:48:13.184647,11.38,BATCH-20240513-007
2024-07-20 21:48:13.184647,11.59,BATCH-20240720-989
2024-08-04 21:48:13.184647,11.09,BATCH-20240804-513
2024-09-19 21:48:13.184647,9.87,BATCH-20240919-167
2024-09-21 21:48:13.184647,11.33,BATCH-20240921-074
2024-10-16 21:48:13.184647,11.03,BATCH-20241016-154
2024-11-02 21:48:13.184647,10.15,BATCH-20241102-473
2025-04-03 21:48:13.184647,11.04,BATCH-20250403-970
2025-04-17 21:48:13.184647,9.80,BATCH-20250417-304
2025-08-04 21:48:13.184647,9.31,BATCH-20250804-981
2025-09-09 21:48:13.184647,9.24,BATCH-20250909-071
2025-11-17 21:48:13.184647,9.34,BATCH-20251117-870
2025-11-30 21:48:13.184647,8.84,BATCH-20251130-404
