point_time,point_val,Batch_ID
2023-12-19 22:58:13.715730,6.445341010035123,BATCH-20231219-638
2023-12-21 22:58:13.715730,8.070078850693005,BATCH-20231221-297
2023-12-23 22:58:13.715730,13.46427613181573,BATCH-20231223-765
2023-12-23 22:58:13.715730,7.146289462285131,BATCH-20231223-677
2023-12-30 22:58:13.715730,7.268391711527204,BATCH-20231230-473
2024-01-03 22:58:13.715730,11.281187370387002,BATCH-20240103-223
2024-01-15 22:58:13.715730,8.24725622661698,BATCH-20240115-645
2024-01-16 22:58:13.715730,7.5691798589647314,BATCH-20240116-283
2024-01-23 22:58:13.715730,9.707435609991975,BATCH-20240123-226
2024-01-24 22:58:13.715730,9.523917913862139,BATCH-20240124-368
2024-02-05 22:58:13.715730,9.286825146956353,BATCH-20240205-004
2024-02-08 22:58:13.715730,8.46774558939417,BATCH-20240208-793
2024-02-15 22:58:13.715730,11.926467738271121,BATCH-20240215-051
2024-02-15 22:58:13.715730,6.039627199349691,BATCH-20240215-358
2024-02-15 22:58:13.715730,6.967694272789282,BATCH-20240215-247
2024-02-15 22:58:13.715730,15.939984325886694,BATCH-20240215-314
2024-02-16 22:58:13.715730,10.944032819822365,BATCH-20240216-727
2024-02-18 22:58:13.715730,8.396617486161759,BATCH-20240218-184
2024-02-20 22:58:13.715730,6.3182565797194075,BATCH-20240220-342
2024-02-20 22:58:13.715730,6.3060610983951735,BATCH-20240220-373
2024-02-21 22:58:13.715730,10.531145264495215,BATCH-20240221-751
2024-02-28 22:58:13.715730,6.88112248751941,BATCH-20240228-614
2024-03-05 22:58:13.715730,9.233403120926063,BATCH-20240305-604
2024-03-23 22:58:13.715730,8.69824463010755,BATCH-20240323-753
2024-03-28 22:58:13.715730,6.741332310421774,BATCH-20240328-212
2024-03-29 22:58:13.715730,9.00125602803757,BATCH-20240329-123
2024-04-01 22:58:13.715730,10.095920669262082,BATCH-20240401-266
2024-04-01 22:58:13.715730,11.886059728389654,BATCH-20240401-955
2024-04-05 22:58:13.715730,7.181182328899175,BATCH-20240405-828
2024-04-06 22:58:13.715730,6.019267484928094,BATCH-20240406-748
2024-04-06 22:58:13.715730,6.468550661136658,BATCH-20240406-095
2024-04-11 22:58:13.715730,9.874927796920382,BATCH-20240411-606
2024-04-12 22:58:13.715730,7.187407818091729,BATCH-20240412-753
2024-04-13 22:58:13.715730,9.09357466798086,BATCH-20240413-150
2024-04-13 22:58:13.715730,10.074074880417644,BATCH-20240413-162
2024-04-17 22:58:13.715730,8.218322744677074,BATCH-20240417-277
2024-04-19 22:58:13.715730,9.589073029358353,BATCH-20240419-835
2024-04-21 22:58:13.715730,13.049601205508864,BATCH-20240421-948
2024-04-23 22:58:13.715730,6.729028499289629,BATCH-20240423-138
2024-04-28 22:58:13.715730,10.274536938061107,BATCH-20240428-119
2024-05-03 22:58:13.715730,9.521453306904235,BATCH-20240503-314
2024-05-13 22:58:13.715730,9.623365894313224,BATCH-20240513-374
2024-05-15 22:58:13.715730,8.21588957553822,BATCH-20240515-452
2024-05-24 22:58:13.715730,8.151645408616794,BATCH-20240524-605
2024-05-31 22:58:13.715730,13.77350580666456,BATCH-20240531-141
2024-05-31 22:58:13.715730,7.608321119089752,BATCH-20240531-290
2024-05-31 22:58:13.715730,10.998467638405561,BATCH-20240531-590
2024-06-08 22:58:13.715730,7.251492402091778,BATCH-20240608-256
2024-06-09 22:58:13.715730,8.26254720667892,BATCH-20240609-168
2024-06-16 22:58:13.715730,7.23963486483549,BATCH-20240616-429
2024-06-17 22:58:13.715730,8.509427056660549,BATCH-20240617-845
2024-06-25 22:58:13.715730,5.996654740862771,BATCH-20240625-937
2024-07-05 22:58:13.715730,12.050951091807033,BATCH-20240705-197
2024-07-09 22:58:13.715730,9.16238846494786,BATCH-20240709-455
2024-07-10 22:58:13.715730,6.507986132932248,BATCH-20240710-520
2024-07-16 22:58:13.715730,7.1685822406999025,BATCH-20240716-204
2024-07-16 22:58:13.715730,12.323853221657995,BATCH-20240716-373
2024-07-26 22:58:13.715730,8.926832016796698,BATCH-20240726-472
2024-07-27 22:58:13.715730,7.932882823595443,BATCH-20240727-413
2024-07-28 22:58:13.715730,8.145956709671495,BATCH-20240728-824
2024-08-01 22:58:13.715730,6.213184376844638,BATCH-20240801-955
2024-08-02 22:58:13.715730,6.616896448469425,BATCH-20240802-073
2024-08-05 22:58:13.715730,7.141307689226093,BATCH-20240805-265
2024-08-13 22:58:13.715730,7.16133359790467,BATCH-20240813-473
2024-08-20 22:58:13.715730,10.069346866933255,BATCH-20240820-766
2024-08-27 22:58:13.715730,11.41165828050337,BATCH-20240827-651
2024-08-27 22:58:13.715730,10.13840985466079,BATCH-20240827-785
2024-08-28 22:58:13.715730,8.161287971193573,BATCH-20240828-410
2024-08-29 22:58:13.715730,7.156409574657039,BATCH-20240829-929
2024-08-30 22:58:13.715730,7.316014559601435,BATCH-20240830-530
2024-09-02 22:58:13.715730,10.340817898078988,BATCH-20240902-406
2024-09-04 22:58:13.715730,12.193172697845178,BATCH-20240904-663
2024-09-05 22:58:13.715730,8.240377706572634,BATCH-20240905-860
2024-09-06 22:58:13.715730,8.274398398162223,BATCH-20240906-430
2024-09-21 22:58:13.715730,8.080171934525747,BATCH-20240921-594
2024-10-06 22:58:13.715730,12.304379911672488,BATCH-20241006-076
2024-10-08 22:58:13.715730,17.802826527508294,BATCH-20241008-392
2024-10-10 22:58:13.715730,6.567214933671775,BATCH-20241010-975
2024-10-13 22:58:13.715730,7.839028944093118,BATCH-20241013-742
2024-10-14 22:58:13.715730,9.13283659375016,BATCH-20241014-270
2024-10-21 22:58:13.715730,7.212515260317503,BATCH-20241021-552
2024-10-29 22:58:13.715730,7.5433232622957975,BATCH-20241029-068
2024-10-30 22:58:13.715730,9.669458747071602,BATCH-20241030-528
2024-11-06 22:58:13.715730,10.134048983054196,BATCH-20241106-260
2024-11-08 22:58:13.715730,12.231595382022292,BATCH-20241108-421
2024-11-08 22:58:13.715730,7.06551523540342,BATCH-20241108-237
2024-11-10 22:58:13.715730,6.92665833683736,BATCH-20241110-757
2024-11-15 22:58:13.715730,6.576832149034174,BATCH-20241115-933
2024-11-15 22:58:13.715730,6.589852499134708,BATCH-20241115-684
2024-11-17 22:58:13.715730,6.287275051980623,BATCH-20241117-359
2024-11-17 22:58:13.715730,8.587922684512591,BATCH-20241117-894
2024-11-23 22:58:13.715730,7.2660636811333665,BATCH-20241123-552
2024-11-26 22:58:13.715730,6.5817906844150125,BATCH-20241126-981
2024-11-26 22:58:13.715730,6.8513579029676075,BATCH-20241126-836
2024-11-30 22:58:13.715730,11.097348447451129,BATCH-20241130-046
2024-12-07 22:58:13.715730,7.19931323363743,BATCH-20241207-154
2024-12-09 22:58:13.715730,6.161187721860633,BATCH-20241209-426
2024-12-09 22:58:13.715730,6.498794273511948,BATCH-20241209-018
2024-12-17 22:58:13.715730,6.6002655430258885,BATCH-20241217-947
2024-12-22 22:58:13.715730,11.411573387672863,BATCH-20241222-769
2024-12-26 22:58:13.715730,10.665351983903896,BATCH-20241226-846
2024-12-31 22:58:13.715730,5.828278730505127,BATCH-20241231-369
2025-01-05 22:58:13.715730,13.699938485901946,BATCH-20250105-140
2025-01-16 22:58:13.715730,9.832308909258941,BATCH-20250116-382
2025-01-16 22:58:13.715730,15.57568597226216,BATCH-20250116-966
2025-01-22 22:58:13.715730,10.309812499447219,BATCH-20250122-641
2025-01-23 22:58:13.715730,7.290699392425945,BATCH-20250123-524
