point_time,point_val,Batch_ID
2023-12-24 22:58:13.556127,9.178084586467396,BATCH-20231224-525
2023-12-29 22:58:13.556127,8.152051975716605,BATCH-20231229-873
2023-12-31 22:58:13.556127,11.931854302157701,BATCH-20231231-283
2024-01-12 22:58:13.556127,7.82950029078373,BATCH-20240112-226
2024-01-20 22:58:13.556127,7.867550360973772,BATCH-20240120-695
2024-01-30 22:58:13.556127,11.918586039150176,BATCH-20240130-463
2024-02-10 22:58:13.556127,11.511278279813599,BATCH-20240210-426
2024-02-11 22:58:13.556127,7.85090576293893,BATCH-20240211-393
2024-02-11 22:58:13.556127,11.065638439294634,BATCH-20240211-929
2024-03-05 22:58:13.556127,11.991749159130608,BATCH-20240305-870
2024-03-17 22:58:13.556127,11.583965325130979,BATCH-20240317-290
2024-05-08 22:58:13.556127,10.14817831372286,BATCH-20240508-258
2024-05-26 22:58:13.556127,7.732368648245315,BATCH-20240526-204
2024-05-31 22:58:13.556127,7.774741513336068,BATCH-20240531-316
2024-05-31 22:58:13.556127,7.198013566905352,BATCH-20240531-317
2024-06-03 22:58:13.556127,7.653004885842,BATCH-20240603-427
2024-06-17 22:58:13.556127,7.917705031230547,BATCH-20240617-505
2024-07-05 22:58:13.556127,11.626605011687499,BATCH-20240705-178
2024-07-24 22:58:13.556127,12.244845092351,BATCH-20240724-935
2024-08-23 22:58:13.556127,8.171830818953179,BATCH-20240823-147
2024-08-31 22:58:13.556127,7.668191075694322,BATCH-20240831-448
2024-09-26 22:58:13.556127,12.351890650555696,BATCH-20240926-572
2024-10-14 22:58:13.556127,8.379307960717123,BATCH-20241014-714
2024-11-04 22:58:13.556127,7.939326394813256,BATCH-20241104-867
2024-11-13 22:58:13.556127,8.489201687917609,BATCH-20241113-491
2024-11-17 22:58:13.556127,11.850342738983583,BATCH-20241117-359
2024-11-18 22:58:13.556127,11.694290242700887,BATCH-20241118-759
2024-11-23 22:58:13.556127,11.637366451871529,BATCH-20241123-239
2024-11-24 22:58:13.556127,7.430621573454228,BATCH-20241124-160
2024-11-28 22:58:13.556127,8.279744517685934,BATCH-20241128-492
2024-12-02 22:58:13.556127,7.306091984866601,BATCH-20241202-403
2024-12-18 22:58:13.556127,11.693702024678526,BATCH-20241218-949
2025-01-20 22:58:13.556127,7.36297659758158,BATCH-20250120-513
2025-01-26 22:58:13.556127,11.726979676186973,BATCH-20250126-516
2025-02-25 22:58:13.556127,11.578652750325949,BATCH-20250225-921
2025-03-07 22:58:13.556127,9.37383027084361,BATCH-20250307-551
2025-03-17 22:58:13.556127,10.610603911732694,BATCH-20250317-827
2025-04-07 22:58:13.556127,12.591158030298324,BATCH-20250407-206
2025-04-12 22:58:13.556127,7.444886964479548,BATCH-20250412-721
2025-04-28 22:58:13.556127,11.374516395705804,BATCH-20250428-117
2025-05-04 22:58:13.556127,7.096108111862389,BATCH-20250504-531
2025-05-09 22:58:13.556127,9.711419164857983,BATCH-20250509-769
2025-05-10 22:58:13.556127,9.586468359326622,BATCH-20250510-561
2025-05-20 22:58:13.556127,11.61775631208319,BATCH-20250520-418
2025-05-21 22:58:13.556127,12.63260534855197,BATCH-20250521-803
2025-05-31 22:58:13.556127,7.989996635641225,BATCH-20250531-592
2025-06-19 22:58:13.556127,12.239506985788974,BATCH-20250619-739
2025-07-06 22:58:13.556127,8.08320342295219,BATCH-20250706-333
2025-08-03 22:58:13.556127,11.671770782391253,BATCH-20250803-326
2025-08-29 22:58:13.556127,7.92926147888068,BATCH-20250829-976
2025-09-03 22:58:13.556127,9.669300141640864,BATCH-20250903-165
2025-09-08 22:58:13.556127,7.531080537991539,BATCH-20250908-230
2025-09-09 22:58:13.556127,7.956044240349811,BATCH-20250909-500
2025-09-25 22:58:13.556127,12.427427031989,BATCH-20250925-695
2025-10-12 22:58:13.556127,11.382943805112578,BATCH-20251012-106
2025-10-25 22:58:13.556127,12.275673535977145,BATCH-20251025-019
2025-11-14 22:58:13.556127,12.218456303534282,BATCH-20251114-710
2025-11-14 22:58:13.556127,9.771778073064496,BATCH-20251114-483
2025-11-16 22:58:13.556127,11.530384072779464,BATCH-20251116-502
2025-11-28 22:58:13.556127,11.879246600562364,BATCH-20251128-207
2025-12-02 22:58:13.556127,8.363439375826314,BATCH-20251202-434
