point_time,point_val,Batch_ID
2024-02-05 21:48:13.325713,8.704,BATCH-20240205-701
2024-03-16 21:48:13.325713,9.622,BATCH-20240316-431
2024-05-16 21:48:13.325713,9.975,BATCH-20240516-524
2024-05-27 21:48:13.325713,9.494,BATCH-20240527-036
2024-05-29 21:48:13.325713,8.324,BATCH-20240529-858
2024-05-30 21:48:13.325713,7.903,BATCH-20240530-195
2024-06-24 21:48:13.325713,8.888,BATCH-20240624-085
2024-07-11 21:48:13.325713,7.459,BATCH-20240711-360
2024-08-12 21:48:13.325713,9.381,BATCH-20240812-426
2024-09-25 21:48:13.325713,7.516,BATCH-20240925-747
2024-10-22 21:48:13.325713,9.356,BATCH-20241022-758
2024-10-26 21:48:13.325713,9.257,BATCH-20241026-910
2025-01-07 21:48:13.325713,9.331,BATCH-20250107-072
2025-01-19 21:48:13.325713,8.243,BATCH-20250119-732
2025-02-04 21:48:13.325713,8.519,BATCH-20250204-812
2025-02-09 21:48:13.325713,9.968,BATCH-20250209-483
2025-02-17 21:48:13.325713,7.614,BATCH-20250217-377
2025-02-20 21:48:13.325713,9.300,BATCH-20250220-157
2025-02-27 21:48:13.325713,7.832,BATCH-20250227-464
2025-04-01 21:48:13.325713,9.244,BATCH-20250401-688
2025-04-06 21:48:13.325713,10.227,BATCH-20250406-725
2025-04-13 21:48:13.325713,10.226,BATCH-20250413-589
2025-05-28 21:48:13.325713,9.189,BATCH-20250528-243
2025-06-30 21:48:13.325713,9.902,BATCH-20250630-257
2025-07-29 21:48:13.325713,8.645,BATCH-20250729-580
2025-08-03 21:48:13.325713,8.433,BATCH-20250803-635
2025-08-26 21:48:13.325713,8.389,BATCH-20250826-614
2025-10-20 21:48:13.325713,7.631,BATCH-20251020-278
2025-12-11 21:48:13.325713,10.170,BATCH-20251211-569
2025-12-15 21:48:13.325713,10.514,BATCH-20251215-105
2025-12-17 21:48:13.325713,10.299,BATCH-20251217-348
2025-12-23 21:48:13.325713,7.824,BATCH-20251223-077
2025-12-31 21:48:13.325713,7.717,BATCH-20251231-150
