point_time,point_val,Batch_ID
2024-01-15 21:48:13.338473,8.8,BATCH-20240115-460
2024-01-15 21:48:13.338473,8.8,BATCH-20240115-997
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-057
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-766
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-840
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-446
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-611
2024-01-16 21:48:13.338473,8.8,BATCH-20240116-809
2024-01-17 21:48:13.338473,8.8,BATCH-20240117-918
2024-01-17 21:48:13.338473,8.8,BATCH-20240117-504
2024-01-17 21:48:13.338473,8.8,BATCH-20240117-299
2024-01-17 21:48:13.338473,8.8,BATCH-20240117-951
2024-01-18 21:48:13.338473,8.8,BATCH-20240118-747
2024-01-18 21:48:13.338473,8.8,BATCH-20240118-312
2024-01-18 21:48:13.338473,8.8,BATCH-20240118-323
2024-01-19 21:48:13.338473,8.8,BATCH-20240119-293
2024-01-19 21:48:13.338473,8.8,BATCH-20240119-695
2024-01-21 21:48:13.338473,8.8,BATCH-20240121-729
2024-01-21 21:48:13.338473,8.8,BATCH-20240121-934
2024-01-21 21:48:13.338473,8.8,BATCH-20240121-164
2024-01-21 21:48:13.338473,8.8,BATCH-20240121-996
2024-01-21 21:48:13.338473,8.8,BATCH-20240121-437
2024-01-22 21:48:13.338473,8.8,BATCH-20240122-854
2024-01-22 21:48:13.338473,8.8,BATCH-20240122-010
2024-01-22 21:48:13.338473,8.8,BATCH-20240122-489
2024-01-22 21:48:13.338473,8.8,BATCH-20240122-765
2024-01-22 21:48:13.338473,8.9,BATCH-20240122-856
2024-01-23 21:48:13.338473,8.8,BATCH-20240123-587
2024-01-23 21:48:13.338473,8.8,BATCH-20240123-568
2024-01-23 21:48:13.338473,8.8,BATCH-20240123-837
2024-01-23 21:48:13.338473,8.8,BATCH-20240123-748
2024-01-24 21:48:13.338473,8.8,BATCH-20240124-397
2024-01-24 21:48:13.338473,8.8,BATCH-20240124-272
2024-01-24 21:48:13.338473,8.8,BATCH-20240124-706
2024-01-24 21:48:13.338473,8.8,BATCH-20240124-047
2024-01-24 21:48:13.338473,8.8,BATCH-20240124-956
2024-01-25 21:48:13.338473,8.8,BATCH-20240125-917
2024-01-25 21:48:13.338473,8.8,BATCH-20240125-493
2024-01-26 21:48:13.338473,8.9,BATCH-20240126-294
2024-01-26 21:48:13.338473,8.8,BATCH-20240126-526
2024-01-26 21:48:13.338473,8.8,BATCH-20240126-387
