point_time,point_val,Batch_ID
2024-01-26 21:48:13.316823,11.077,BATCH-20240126-192
2024-01-30 21:48:13.316823,10.263,BATCH-20240130-159
2024-02-05 21:48:13.316823,10.753,BATCH-20240205-474
2024-02-09 21:48:13.316823,10.967,BATCH-20240209-999
2024-02-10 21:48:13.316823,10.780,BATCH-20240210-931
2024-02-12 21:48:13.316823,10.221,BATCH-20240212-286
2024-02-13 21:48:13.316823,10.448,BATCH-20240213-329
2024-02-14 21:48:13.316823,10.750,BATCH-20240214-098
2024-02-18 21:48:13.316823,10.454,BATCH-20240218-224
2024-02-20 21:48:13.316823,10.338,BATCH-20240220-634
2024-02-22 21:48:13.316823,10.748,BATCH-20240222-082
2024-02-27 21:48:13.316823,10.365,BATCH-20240227-491
2024-03-02 21:48:13.316823,10.430,BATCH-20240302-212
2024-03-02 21:48:13.316823,10.548,BATCH-20240302-237
2024-03-04 21:48:13.316823,10.890,BATCH-20240304-207
2024-03-16 21:48:13.316823,10.349,BATCH-20240316-663
2024-03-18 21:48:13.316823,10.863,BATCH-20240318-195
2024-03-18 21:48:13.316823,10.682,BATCH-20240318-910
2024-03-30 21:48:13.316823,10.715,BATCH-20240330-148
2024-03-30 21:48:13.316823,10.215,BATCH-20240330-789
2024-03-31 21:48:13.316823,9.987,BATCH-20240331-608
2024-04-02 21:48:13.316823,9.836,BATCH-20240402-839
2024-04-07 21:48:13.316823,10.269,BATCH-20240407-526
2024-04-13 21:48:13.316823,9.810,BATCH-20240413-302
2024-05-05 21:48:13.316823,10.740,BATCH-20240505-964
2024-05-10 21:48:13.316823,10.243,BATCH-20240510-904
2024-05-14 21:48:13.316823,10.149,BATCH-20240514-503
2024-05-15 21:48:13.316823,11.287,BATCH-20240515-031
2024-05-16 21:48:13.316823,10.450,BATCH-20240516-301
2024-06-05 21:48:13.316823,10.043,BATCH-20240605-109
2024-06-09 21:48:13.316823,10.579,BATCH-20240609-586
2024-06-23 21:48:13.316823,10.041,BATCH-20240623-290
2024-07-04 21:48:13.316823,10.452,BATCH-20240704-239
2024-07-10 21:48:13.316823,9.696,BATCH-20240710-704
2024-07-18 21:48:13.316823,9.518,BATCH-20240718-174
2024-07-26 21:48:13.316823,10.210,BATCH-20240726-552
2024-08-03 21:48:13.316823,10.457,BATCH-20240803-016
2024-08-06 21:48:13.316823,10.447,BATCH-20240806-561
2024-08-07 21:48:13.316823,10.040,BATCH-20240807-004
2024-08-15 21:48:13.316823,9.754,BATCH-20240815-594
2024-08-16 21:48:13.316823,9.543,BATCH-20240816-652
2024-09-05 21:48:13.316823,10.040,BATCH-20240905-202
2024-09-08 21:48:13.316823,9.078,BATCH-20240908-281
2024-09-14 21:48:13.316823,9.920,BATCH-20240914-844
2024-09-15 21:48:13.316823,9.400,BATCH-20240915-516
2024-09-26 21:48:13.316823,10.307,BATCH-20240926-304
2024-10-04 21:48:13.316823,9.826,BATCH-20241004-456
2024-10-06 21:48:13.316823,9.505,BATCH-20241006-949
2024-10-11 21:48:13.316823,9.793,BATCH-20241011-157
2024-10-19 21:48:13.316823,10.060,BATCH-20241019-689
2024-10-20 21:48:13.316823,9.351,BATCH-20241020-094
2024-11-01 21:48:13.316823,9.335,BATCH-20241101-730
2024-11-04 21:48:13.316823,9.453,BATCH-20241104-393
2024-11-10 21:48:13.316823,9.269,BATCH-20241110-463
2024-11-11 21:48:13.316823,9.479,BATCH-20241111-128
2024-11-28 21:48:13.316823,9.565,BATCH-20241128-589
2024-11-28 21:48:13.316823,9.802,BATCH-20241128-423
2024-12-08 21:48:13.316823,8.826,BATCH-20241208-655
2024-12-19 21:48:13.316823,9.740,BATCH-20241219-859
2024-12-19 21:48:13.316823,8.923,BATCH-20241219-008
2024-12-25 21:48:13.316823,9.313,BATCH-20241225-820
2024-12-30 21:48:13.316823,9.344,BATCH-20241230-280
2024-12-31 21:48:13.316823,9.475,BATCH-20241231-503
2025-01-11 21:48:13.316823,9.119,BATCH-20250111-398
2025-01-11 21:48:13.316823,9.767,BATCH-20250111-120
2025-01-21 21:48:13.316823,9.035,BATCH-20250121-160
2025-01-26 21:48:13.316823,10.495,BATCH-20250126-840
2025-01-28 21:48:13.316823,9.201,BATCH-20250128-587
2025-01-31 21:48:13.316823,9.427,BATCH-20250131-231
2025-02-02 21:48:13.316823,9.859,BATCH-20250202-834
2025-02-23 21:48:13.316823,9.432,BATCH-20250223-834
2025-02-24 21:48:13.316823,9.709,BATCH-20250224-576
2025-02-25 21:48:13.316823,9.674,BATCH-20250225-979
2025-02-27 21:48:13.316823,9.437,BATCH-20250227-787
2025-03-08 21:48:13.316823,9.430,BATCH-20250308-675
2025-03-19 21:48:13.316823,9.338,BATCH-20250319-031
2025-04-01 21:48:13.316823,9.649,BATCH-20250401-844
2025-04-04 21:48:13.316823,8.393,BATCH-20250404-611
2025-04-08 21:48:13.316823,9.883,BATCH-20250408-582
2025-04-11 21:48:13.316823,9.178,BATCH-20250411-841
2025-05-02 21:48:13.316823,9.908,BATCH-20250502-415
2025-05-02 21:48:13.316823,8.971,BATCH-20250502-104
2025-05-28 21:48:13.316823,9.268,BATCH-20250528-711
2025-05-30 21:48:13.316823,8.951,BATCH-20250530-109
2025-06-06 21:48:13.316823,8.915,BATCH-20250606-312
2025-06-07 21:48:13.316823,8.921,BATCH-20250607-308
2025-06-15 21:48:13.316823,8.473,BATCH-20250615-001
2025-06-25 21:48:13.316823,9.120,BATCH-20250625-010
2025-06-26 21:48:13.316823,8.343,BATCH-20250626-901
2025-06-27 21:48:13.316823,8.595,BATCH-20250627-907
2025-06-27 21:48:13.316823,9.061,BATCH-20250627-654
2025-06-27 21:48:13.316823,8.445,BATCH-20250627-005
2025-07-20 21:48:13.316823,8.556,BATCH-20250720-246
2025-08-02 21:48:13.316823,8.269,BATCH-20250802-530
2025-08-04 21:48:13.316823,8.586,BATCH-20250804-678
2025-08-19 21:48:13.316823,9.166,BATCH-20250819-621
2025-08-22 21:48:13.316823,8.462,BATCH-20250822-631
2025-08-23 21:48:13.316823,8.935,BATCH-20250823-199
2025-08-30 21:48:13.316823,9.565,BATCH-20250830-768
2025-09-13 21:48:13.316823,8.847,BATCH-20250913-659
2025-10-06 21:48:13.316823,8.372,BATCH-20251006-226
2025-10-08 21:48:13.316823,8.647,BATCH-20251008-352
2025-10-21 21:48:13.316823,9.314,BATCH-20251021-145
2025-10-24 21:48:13.316823,8.099,BATCH-20251024-175
2025-11-09 21:48:13.316823,9.173,BATCH-20251109-899
2025-11-23 21:48:13.316823,9.124,BATCH-20251123-049
2025-11-25 21:48:13.316823,9.323,BATCH-20251125-338
2025-11-26 21:48:13.316823,8.714,BATCH-20251126-481
2025-11-26 21:48:13.316823,8.551,BATCH-20251126-083
2025-12-03 21:48:13.316823,8.530,BATCH-20251203-355
2025-12-09 21:48:13.316823,8.055,BATCH-20251209-344
2025-12-10 21:48:13.316823,7.840,BATCH-20251210-643
2025-12-12 21:48:13.316823,8.231,BATCH-20251212-877
2025-12-26 21:48:13.316823,7.870,BATCH-20251226-250
2025-12-27 21:48:13.316823,7.731,BATCH-20251227-947
2026-01-03 21:48:13.316823,8.686,BATCH-20260103-074
