point_time,point_val,Batch_ID
2024-01-16 21:48:13.290949,9.3479,BATCH-20240116-385
2024-01-24 21:48:13.290949,9.2208,BATCH-20240124-481
2024-01-26 21:48:13.290949,9.3725,BATCH-20240126-954
2024-01-30 21:48:13.290949,9.6340,BATCH-20240130-013
2024-02-04 21:48:13.290949,9.5182,BATCH-20240204-630
2024-02-09 21:48:13.290949,9.3730,BATCH-20240209-891
2024-02-14 21:48:13.290949,9.5163,BATCH-20240214-699
2024-02-15 21:48:13.290949,9.6994,BATCH-20240215-733
2024-02-16 21:48:13.290949,9.6489,BATCH-20240216-387
2024-02-20 21:48:13.290949,9.2660,BATCH-20240220-570
2024-02-25 21:48:13.290949,9.4828,BATCH-20240225-666
2024-02-26 21:48:13.290949,9.3527,BATCH-20240226-346
2024-02-28 21:48:13.290949,9.4907,BATCH-20240228-232
2024-03-03 21:48:13.290949,9.5475,BATCH-20240303-394
2024-03-07 21:48:13.290949,9.6834,BATCH-20240307-698
2024-03-11 21:48:13.290949,9.6965,BATCH-20240311-813
2024-03-13 21:48:13.290949,9.2800,BATCH-20240313-468
2024-03-15 21:48:13.290949,9.3548,BATCH-20240315-253
2024-03-25 21:48:13.290949,9.4430,BATCH-20240325-833
2024-03-31 21:48:13.290949,9.2980,BATCH-20240331-945
2024-04-03 21:48:13.290949,9.2812,BATCH-20240403-252
2024-04-04 21:48:13.290949,9.3594,BATCH-20240404-576
2024-04-05 21:48:13.290949,9.2518,BATCH-20240405-154
2024-04-06 21:48:13.290949,9.4150,BATCH-20240406-470
2024-04-07 21:48:13.290949,9.2869,BATCH-20240407-131
2024-04-08 21:48:13.290949,9.4561,BATCH-20240408-809
2024-04-21 21:48:13.290949,9.4757,BATCH-20240421-493
2024-04-21 21:48:13.290949,9.3828,BATCH-20240421-034
2024-04-23 21:48:13.290949,9.6501,BATCH-20240423-225
2024-04-27 21:48:13.290949,9.5162,BATCH-20240427-900
2024-04-27 21:48:13.290949,9.3950,BATCH-20240427-329
2024-04-30 21:48:13.290949,9.4183,BATCH-20240430-957
2024-04-30 21:48:13.290949,9.6115,BATCH-20240430-738
