point_time,point_val
InvalidTime_0,102.7
InvalidTime_1,103.31
InvalidTime_2,102.79
InvalidTime_3,98.48
InvalidTime_4,102.31
InvalidTime_5,98.58
InvalidTime_6,98.31
InvalidTime_7,97.5
InvalidTime_8,100.26
InvalidTime_9,97.79
InvalidTime_10,100.46
InvalidTime_11,98.07
InvalidTime_12,102.65
InvalidTime_13,100.95
InvalidTime_14,96.6
InvalidTime_15,95.57
InvalidTime_16,103.76
InvalidTime_17,95.99
InvalidTime_18,100.36
InvalidTime_19,103.93
InvalidTime_20,101.8
InvalidTime_21,100.21
InvalidTime_22,101.32
InvalidTime_23,96.38
InvalidTime_24,97.07
InvalidTime_25,96.5
InvalidTime_26,98.98
InvalidTime_27,99.8
InvalidTime_28,97.94
InvalidTime_29,99.71
