point_time,point_val
2024/01/01 08:00,97.57
2024/01/01 09:00,98.44
2024/01/01 10:00,95.07
2024/01/01 11:00,103.3
2024/01/01 12:00,102.07
2024/01/01 13:00,95.41
2024/01/01 14:00,95.18
2024/01/01 15:00,97.11
2024/01/01 16:00,95.08
2024/01/01 17:00,96.68
2024/01/01 18:00,97.2
2024/01/01 19:00,101.43
2024/01/01 20:00,102.25
2024/01/01 21:00,97.25
2024/01/01 22:00,96.93
2024/01/01 23:00,96.06
2024/01/02 00:00,96.85
2024/01/02 01:00,103.57
2024/01/02 02:00,95.88
2024/01/02 03:00,98.52
2024/01/02 04:00,101.86
2024/01/02 05:00,97.56
2024/01/02 06:00,99.04
2024/01/02 07:00,103.95
2024/01/02 08:00,96.14
2024/01/02 09:00,97.18
2024/01/02 10:00,98.82
2024/01/02 11:00,103.16
2024/01/02 12:00,104.72
2024/01/02 13:00,101.36
