point_time,point_val
2023-11-22 11:30:17.281148,8.448784729558016
2023-11-29 11:30:17.281148,8.448784729558016
2023-12-05 11:30:17.281148,8.448784729558016
2024-01-02 11:30:17.281148,8.448784729558016
2024-01-12 11:30:17.281148,8.448784729558016
2024-01-16 11:30:17.281148,8.448784729558016
2024-01-17 11:30:17.281148,8.448784729558016
2024-02-14 11:30:17.281148,8.448784729558016
2024-02-18 11:30:17.281148,8.448784729558016
2024-02-22 11:30:17.281148,8.448784729558016
2024-04-08 11:30:17.281148,8.448784729558016
2024-04-12 11:30:17.281148,8.448784729558016
2024-04-12 11:30:17.281148,8.448784729558016
2024-05-06 11:30:17.281148,8.448784729558016
2024-05-18 11:30:17.281148,8.448784729558016
2024-05-28 11:30:17.281148,8.448784729558016
2024-06-14 11:30:17.281148,8.448784729558016
2024-07-07 11:30:17.281148,8.448784729558016
2024-07-17 11:30:17.281148,8.448784729558016
2024-09-03 11:30:17.281148,8.448784729558016
2024-09-16 11:30:17.281148,8.448784729558016
2024-10-05 11:30:17.281148,8.448784729558016
2024-10-09 11:30:17.281148,8.448784729558016
2024-10-29 11:30:17.281148,8.448784729558016
2024-11-08 11:30:17.281148,8.448784729558016
2024-12-07 11:30:17.281148,8.448784729558016
2025-01-13 11:30:17.281148,8.448784729558016
2025-01-21 11:30:17.281148,8.448784729558016
2025-01-24 11:30:17.281148,8.548784729558015
2025-01-31 11:30:17.281148,8.448784729558016
2025-02-14 11:30:17.281148,8.448784729558016
2025-03-11 11:30:17.281148,8.448784729558016
2025-03-12 11:30:17.281148,8.448784729558016
2025-03-20 11:30:17.281148,8.448784729558016
2025-03-20 11:30:17.281148,8.448784729558016
2025-06-01 11:30:17.281148,8.448784729558016
2025-06-03 11:30:17.281148,8.448784729558016
2025-06-06 11:30:17.281148,8.448784729558016
2025-06-09 11:30:17.281148,8.448784729558016
2025-06-12 11:30:17.281148,8.448784729558016
2025-06-13 11:30:17.281148,8.448784729558016
2025-06-27 11:30:17.281148,8.448784729558016
2025-07-22 11:30:17.281148,8.448784729558016
2025-07-26 11:30:17.281148,8.448784729558016
2025-07-30 11:30:17.281148,8.448784729558016
2025-08-14 11:30:17.281148,8.448784729558016
2025-08-18 11:30:17.281148,8.448784729558016
2025-08-28 11:30:17.281148,8.448784729558016
2025-09-18 11:30:17.281148,8.448784729558016
2025-10-01 11:30:17.281148,8.448784729558016
