point_time,point_val
BadTime_0,102.01
2024/01/01 09:00,98.5
2024/01/01 10:00,98.29
2024/01/01 11:00,100.95
2024/01/01 12:00,100.77
BadTime_5,100.78
2024/01/01 14:00,95.37
2024/01/01 15:00,99.84
2024/01/01 16:00,103.22
2024/01/01 17:00,103.94
BadTime_10,102.86
2024/01/01 19:00,97.13
2024/01/01 20:00,98.12
2024/01/01 21:00,101.11
2024/01/01 22:00,100.92
BadTime_15,103.01
2024/01/02 00:00,102.53
2024/01/02 01:00,104.53
2024/01/02 02:00,98.68
2024/01/02 03:00,97.34
BadTime_20,102.58
2024/01/02 05:00,104.2
2024/01/02 06:00,95.62
2024/01/02 07:00,96.48
2024/01/02 08:00,98.99
BadTime_25,99.02
2024/01/02 10:00,104.88
2024/01/02 11:00,101.91
2024/01/02 12:00,103.07
2024/01/02 13:00,99.33
